,Hour_of_day,Day_date,Pickup_time,NumofPickups,min,X.1,Date,Time..EST.,Temp.,Visibility,Precip,Conditions,Day_of_week,Month,Week,X,Date_1,one_week_lag_pickups,isholiday,hour_min
2802,8,2/28/2015,2/28/2015 8:30,6998,30,1401,2/28/2015,8:51:00,-6.7,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 8:51,6686,0,30-Aug
2803,9,2/28/2015,2/28/2015 9:00,7546,0,1402,2/28/2015,9:51:00,-5.6,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 9:51,7326,0,Sep-00
2804,9,2/28/2015,2/28/2015 9:30,9620,30,1402,2/28/2015,9:51:00,-5.6,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 9:51,9480,0,30-Sep
2805,10,2/28/2015,2/28/2015 10:00,9684,0,1403,2/28/2015,10:51:00,-4.4,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 10:51,9512,0,Oct-00
2806,10,2/28/2015,2/28/2015 10:30,10944,30,1403,2/28/2015,10:51:00,-4.4,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 10:51,11049,0,30-Oct
2807,11,2/28/2015,2/28/2015 11:00,11066,0,1404,2/28/2015,11:51:00,-3.9,16.1,0,Overcast,7,2,9,NA,2/28/2015 11:51,11031,0,Nov-00
2808,11,2/28/2015,2/28/2015 11:30,12583,30,1404,2/28/2015,11:51:00,-3.9,16.1,0,Overcast,7,2,9,NA,2/28/2015 11:51,12504,0,30-Nov
2809,12,2/28/2015,2/28/2015 12:00,12353,0,1405,2/28/2015,12:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 12:51,12342,0,Dec-00
2810,12,2/28/2015,2/28/2015 12:30,12844,30,1405,2/28/2015,12:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 12:51,12818,0,30-Dec
2811,13,2/28/2015,2/28/2015 13:00,12551,0,1406,2/28/2015,13:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 13:51,13183,0,13-0
2812,13,2/28/2015,2/28/2015 13:30,12464,30,1406,2/28/2015,13:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 13:51,13949,0,13-30
2813,14,2/28/2015,2/28/2015 14:00,12189,0,1407,2/28/2015,14:51:00,-2.2,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 14:51,13119,0,14-0
2814,14,2/28/2015,2/28/2015 14:30,12080,30,1407,2/28/2015,14:51:00,-2.2,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 14:51,11751,0,14-30
2815,15,2/28/2015,2/28/2015 15:00,12000,0,1408,2/28/2015,15:51:00,-1.7,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 15:51,10577,0,15-0
2816,15,2/28/2015,2/28/2015 15:30,12024,30,1408,2/28/2015,15:51:00,-1.7,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 15:51,9605,0,15-30
2817,16,2/28/2015,2/28/2015 16:00,11027,0,1409,2/28/2015,16:51:00,-1.1,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 16:51,8655,0,16-0
2818,16,2/28/2015,2/28/2015 16:30,10320,30,1409,2/28/2015,16:51:00,-1.1,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 16:51,8339,0,16-30
2819,17,2/28/2015,2/28/2015 17:00,11243,0,1410,2/28/2015,17:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 17:51,9172,0,17-0
2820,17,2/28/2015,2/28/2015 17:30,12675,30,1410,2/28/2015,17:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 17:51,10590,0,17-30
2821,18,2/28/2015,2/28/2015 18:00,14184,0,1411,2/28/2015,18:51:00,-2.8,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 18:51,12078,0,18-0
2822,18,2/28/2015,2/28/2015 18:30,15472,30,1411,2/28/2015,18:51:00,-2.8,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 18:51,12970,0,18-30
2823,19,2/28/2015,2/28/2015 19:00,15842,0,1412,2/28/2015,19:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 19:51,13039,0,19-0
2824,19,2/28/2015,2/28/2015 19:30,15217,30,1412,2/28/2015,19:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 19:51,12046,0,19-30
2825,20,2/28/2015,2/28/2015 20:00,14034,0,1413,2/28/2015,20:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 20:51,11272,0,20-0
2826,20,2/28/2015,2/28/2015 20:30,13180,30,1413,2/28/2015,20:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 20:51,10845,0,20-30
2827,21,2/28/2015,2/28/2015 21:00,13166,0,1414,2/28/2015,21:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 21:51,11414,0,21-0
2828,21,2/28/2015,2/28/2015 21:30,13529,30,1414,2/28/2015,21:51:00,-3.3,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 21:51,11729,0,21-30
2829,22,2/28/2015,2/28/2015 22:00,14283,0,1415,2/28/2015,22:51:00,-4.4,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 22:51,12118,0,22-0
2830,22,2/28/2015,2/28/2015 22:30,14913,30,1415,2/28/2015,22:51:00,-4.4,16.1,0,Partly Cloudy,7,2,9,NA,2/28/2015 22:51,12667,0,22-30
2831,23,2/28/2015,2/28/2015 23:00,14994,0,1416,2/28/2015,23:51:00,-4.4,16.1,0,Clear,7,2,9,NA,2/28/2015 23:51,12695,0,23-0
2832,23,2/28/2015,2/28/2015 23:30,15352,30,1416,2/28/2015,23:51:00,-4.4,16.1,0,Clear,7,2,9,NA,2/28/2015 23:51,12731,0,23-30
2833,0,3/1/2015,3/1/2015 0:00,14794,0,1417,3/1/2015,0:51:00,-5.6,16.1,0,Clear,1,3,10,NA,3/1/2015 0:51,12088,0,0-0
2834,0,3/1/2015,3/1/2015 0:30,14061,30,1417,3/1/2015,0:51:00,-5.6,16.1,0,Clear,1,3,10,NA,3/1/2015 0:51,11371,0,0-30
2835,1,3/1/2015,3/1/2015 1:00,13197,0,1418,3/1/2015,1:51:00,-5,16.1,0,Partly Cloudy,1,3,10,NA,3/1/2015 1:51,10629,0,Jan-00
2836,1,3/1/2015,3/1/2015 1:30,12269,30,1418,3/1/2015,1:51:00,-5,16.1,0,Partly Cloudy,1,3,10,NA,3/1/2015 1:51,10050,0,30-Jan
2837,2,3/1/2015,3/1/2015 2:00,11538,0,1419,3/1/2015,2:51:00,-5,16.1,0,Partly Cloudy,1,3,10,NA,3/1/2015 2:51,9466,0,Feb-00
2838,2,3/1/2015,3/1/2015 2:30,10330,30,1419,3/1/2015,2:51:00,-5,16.1,0,Partly Cloudy,1,3,10,NA,3/1/2015 2:51,8675,0,Feb-30
2839,3,3/1/2015,3/1/2015 3:00,8764,0,1420,3/1/2015,3:51:00,-6.7,16.1,0,Partly Cloudy,1,3,10,NA,3/1/2015 3:51,7519,0,Mar-00
2840,3,3/1/2015,3/1/2015 3:30,7768,30,1420,3/1/2015,3:51:00,-6.7,16.1,0,Partly Cloudy,1,3,10,NA,3/1/2015 3:51,6548,0,30-Mar
2841,4,3/1/2015,3/1/2015 4:00,6702,0,1421,3/1/2015,4:51:00,-4.4,16.1,0,Overcast,1,3,10,NA,3/1/2015 4:51,5468,0,Apr-00
2842,4,3/1/2015,3/1/2015 4:30,3941,30,1421,3/1/2015,4:51:00,-4.4,16.1,0,Overcast,1,3,10,NA,3/1/2015 4:51,3246,0,30-Apr
2843,5,3/1/2015,3/1/2015 5:00,2587,0,1422,3/1/2015,5:51:00,-3.3,16.1,0,Overcast,1,3,10,NA,3/1/2015 5:51,2124,0,May-00
2844,5,3/1/2015,3/1/2015 5:30,2166,30,1422,3/1/2015,5:51:00,-3.3,16.1,0,Overcast,1,3,10,NA,3/1/2015 5:51,1810,0,30-May
2845,6,3/1/2015,3/1/2015 6:00,2214,0,1423,3/1/2015,6:51:00,-2.8,16.1,0,Overcast,1,3,10,NA,3/1/2015 6:51,1972,0,Jun-00
2846,6,3/1/2015,3/1/2015 6:30,2564,30,1423,3/1/2015,6:51:00,-2.8,16.1,0,Overcast,1,3,10,NA,3/1/2015 6:51,2360,0,30-Jun
2847,7,3/1/2015,3/1/2015 7:00,2551,0,1424,3/1/2015,7:51:00,-2.2,16.1,0,Overcast,1,3,10,NA,3/1/2015 7:51,2558,0,Jul-00
2848,7,3/1/2015,3/1/2015 7:30,3104,30,1424,3/1/2015,7:51:00,-2.2,16.1,0,Overcast,1,3,10,NA,3/1/2015 7:51,3256,0,30-Jul
2849,8,3/1/2015,3/1/2015 8:00,3715,0,1425,3/1/2015,8:51:00,-1.7,16.1,0,Overcast,1,3,10,NA,3/1/2015 8:51,3787,0,Aug-00
2850,8,3/1/2015,3/1/2015 8:30,5090,30,1425,3/1/2015,8:51:00,-1.7,16.1,0,Overcast,1,3,10,NA,3/1/2015 8:51,5381,0,30-Aug
2851,9,3/1/2015,3/1/2015 9:00,5924,0,1426,3/1/2015,9:51:00,-0.6,16.1,0,Overcast,1,3,10,NA,3/1/2015 9:51,6003,0,Sep-00
2852,9,3/1/2015,3/1/2015 9:30,7771,30,1426,3/1/2015,9:51:00,-0.6,16.1,0,Overcast,1,3,10,NA,3/1/2015 9:51,7470,0,30-Sep
2853,10,3/1/2015,3/1/2015 10:00,8234,0,1427,3/1/2015,10:51:00,0.6,16.1,0,Overcast,1,3,10,NA,3/1/2015 10:51,8471,0,Oct-00
2854,10,3/1/2015,3/1/2015 10:30,10151,30,1427,3/1/2015,10:51:00,0.6,16.1,0,Overcast,1,3,10,NA,3/1/2015 10:51,10138,0,30-Oct
2855,11,3/1/2015,3/1/2015 11:00,10234,0,1428,3/1/2015,11:48:00,-2,4.8,0,Snow,1,3,10,NA,3/1/2015 11:48,10669,0,Nov-00
2856,11,3/1/2015,3/1/2015 11:30,11621,30,1428,3/1/2015,11:48:00,-2,4.8,0,Snow,1,3,10,NA,3/1/2015 11:48,11519,0,30-Nov
2857,12,3/1/2015,3/1/2015 12:00,11825,0,1429,3/1/2015,12:02:00,-2,2.4,0,Snow,1,3,10,NA,3/1/2015 12:02,11498,0,Dec-00
2858,12,3/1/2015,3/1/2015 12:30,12930,30,1429,3/1/2015,12:02:00,-2,2.4,0,Snow,1,3,10,NA,3/1/2015 12:02,11766,0,30-Dec
2859,13,3/1/2015,3/1/2015 13:00,13412,0,1430,3/1/2015,13:19:00,-3,1.2,0.8,Snow,1,3,10,NA,3/1/2015 13:19,11526,0,13-0
2860,13,3/1/2015,3/1/2015 13:30,12608,30,1430,3/1/2015,13:19:00,-3,1.2,0.8,Snow,1,3,10,NA,3/1/2015 13:19,11247,0,13-30
2861,14,3/1/2015,3/1/2015 14:00,11526,0,1431,3/1/2015,14:51:00,-3.9,0.8,1.8,Snow,1,3,10,NA,3/1/2015 14:51,11564,0,14-0
2862,14,3/1/2015,3/1/2015 14:30,10418,30,1431,3/1/2015,14:51:00,-3.9,0.8,1.8,Snow,1,3,10,NA,3/1/2015 14:51,11179,0,14-30
2863,15,3/1/2015,3/1/2015 15:00,8789,0,1432,3/1/2015,15:51:00,-3.3,3.2,1.5,Snow,1,3,10,NA,3/1/2015 15:51,10578,0,15-0
2864,15,3/1/2015,3/1/2015 15:30,7965,30,1432,3/1/2015,15:51:00,-3.3,3.2,1.5,Snow,1,3,10,NA,3/1/2015 15:51,10508,0,15-30
2865,16,3/1/2015,3/1/2015 16:00,6968,0,1433,3/1/2015,16:13:00,-3,1.6,0.5,Snow,1,3,10,NA,3/1/2015 16:13,9922,0,16-0
2866,16,3/1/2015,3/1/2015 16:30,6863,30,1433,3/1/2015,16:13:00,-3,1.6,0.5,Snow,1,3,10,NA,3/1/2015 16:13,9855,0,16-30
2867,17,3/1/2015,3/1/2015 17:00,7515,0,1434,3/1/2015,17:26:00,-3,4.8,1,Snow,1,3,10,NA,3/1/2015 17:26,10485,0,17-0
2868,17,3/1/2015,3/1/2015 17:30,7803,30,1434,3/1/2015,17:26:00,-3,4.8,1,Snow,1,3,10,NA,3/1/2015 17:26,11209,0,17-30
2869,18,3/1/2015,3/1/2015 18:00,8478,0,1435,3/1/2015,18:31:00,-3,4.8,0.8,Snow,1,3,10,NA,3/1/2015 18:31,11871,0,18-0
2870,18,3/1/2015,3/1/2015 18:30,9115,30,1435,3/1/2015,18:31:00,-3,4.8,0.8,Snow,1,3,10,NA,3/1/2015 18:31,12280,0,18-30
2871,19,3/1/2015,3/1/2015 19:00,8608,0,1436,3/1/2015,19:08:00,-3,11.3,0.3,Light Rain,1,3,10,NA,3/1/2015 19:08,11740,0,19-0
2872,19,3/1/2015,3/1/2015 19:30,8016,30,1436,3/1/2015,19:08:00,-3,11.3,0.3,Light Rain,1,3,10,NA,3/1/2015 19:08,10411,0,19-30
2873,20,3/1/2015,3/1/2015 20:00,7545,0,1437,3/1/2015,20:51:00,-1.7,12.9,1,Light Rain,1,3,10,NA,3/1/2015 20:51,8955,0,20-0
2874,20,3/1/2015,3/1/2015 20:30,7465,30,1437,3/1/2015,20:51:00,-1.7,12.9,1,Light Rain,1,3,10,NA,3/1/2015 20:51,7596,0,20-30
2875,21,3/1/2015,3/1/2015 21:00,7085,0,1438,3/1/2015,21:11:00,-2,9.7,0.3,Light Rain,1,3,10,NA,3/1/2015 21:11,7369,0,21-0
2876,21,3/1/2015,3/1/2015 21:30,6733,30,1438,3/1/2015,21:11:00,-2,9.7,0.3,Light Rain,1,3,10,NA,3/1/2015 21:11,7350,0,21-30
2877,22,3/1/2015,3/1/2015 22:00,6441,0,1439,3/1/2015,22:51:00,-1.7,12.9,0,Overcast,1,3,10,NA,3/1/2015 22:51,7906,0,22-0
2878,22,3/1/2015,3/1/2015 22:30,6006,30,1439,3/1/2015,22:51:00,-1.7,12.9,0,Overcast,1,3,10,NA,3/1/2015 22:51,7810,0,22-30
2879,23,3/1/2015,3/1/2015 23:00,5161,0,1440,3/1/2015,23:48:00,-1,11.3,0,Overcast,1,3,10,NA,3/1/2015 23:48,6305,0,23-0
2880,23,3/1/2015,3/1/2015 23:30,4510,30,1440,3/1/2015,23:48:00,-1,11.3,0,Overcast,1,3,10,NA,3/1/2015 23:48,5455,0,23-30
2881,0,3/2/2015,3/2/2015 0:00,4071,0,1441,3/2/2015,0:51:00,-0.6,12.9,0,Overcast,2,3,10,NA,3/2/2015 0:51,8206,0,0-0
2882,0,3/2/2015,3/2/2015 0:30,3218,30,1441,3/2/2015,0:51:00,-0.6,12.9,0,Overcast,2,3,10,NA,3/2/2015 0:51,5605,0,0-30
2883,1,3/2/2015,3/2/2015 1:00,2546,0,1442,3/2/2015,1:51:00,-1.1,12.9,0,Overcast,2,3,10,NA,3/2/2015 1:51,2912,0,Jan-00
2884,1,3/2/2015,3/2/2015 1:30,1899,30,1442,3/2/2015,1:51:00,-1.1,12.9,0,Overcast,2,3,10,NA,3/2/2015 1:51,2085,0,30-Jan
2885,2,3/2/2015,3/2/2015 2:00,1604,0,1443,3/2/2015,2:51:00,-1.1,12.9,0,Overcast,2,3,10,NA,3/2/2015 2:51,1743,0,Feb-00
2886,2,3/2/2015,3/2/2015 2:30,1298,30,1443,3/2/2015,2:51:00,-1.1,12.9,0,Overcast,2,3,10,NA,3/2/2015 2:51,1434,0,Feb-30
2887,3,3/2/2015,3/2/2015 3:00,1046,0,1444,3/2/2015,3:37:00,-1,11.3,0,Overcast,2,3,10,NA,3/2/2015 3:37,1160,0,Mar-00
2888,3,3/2/2015,3/2/2015 3:30,948,30,1444,3/2/2015,3:37:00,-1,11.3,0,Overcast,2,3,10,NA,3/2/2015 3:37,1110,0,30-Mar
2889,4,3/2/2015,3/2/2015 4:00,1068,0,1445,3/2/2015,4:51:00,-1.1,9.7,0,Overcast,2,3,10,NA,3/2/2015 4:51,1182,0,Apr-00
2890,4,3/2/2015,3/2/2015 4:30,1297,30,1445,3/2/2015,4:51:00,-1.1,9.7,0,Overcast,2,3,10,NA,3/2/2015 4:51,1170,0,30-Apr
2891,5,3/2/2015,3/2/2015 5:00,1675,0,1446,3/2/2015,5:51:00,-1.1,9.7,0,Overcast,2,3,10,NA,3/2/2015 5:51,1676,0,May-00
2892,5,3/2/2015,3/2/2015 5:30,2913,30,1446,3/2/2015,5:51:00,-1.1,9.7,0,Overcast,2,3,10,NA,3/2/2015 5:51,2946,0,30-May
2893,6,3/2/2015,3/2/2015 6:00,4338,0,1447,3/2/2015,6:51:00,-1.1,8,0,Overcast,2,3,10,NA,3/2/2015 6:51,4482,0,Jun-00
2894,6,3/2/2015,3/2/2015 6:30,6933,30,1447,3/2/2015,6:51:00,-1.1,8,0,Overcast,2,3,10,NA,3/2/2015 6:51,7492,0,30-Jun
2895,7,3/2/2015,3/2/2015 7:00,8399,0,1448,3/2/2015,7:51:00,0.6,9.7,0,Fog,2,3,10,NA,3/2/2015 7:51,9513,0,Jul-00
2896,7,3/2/2015,3/2/2015 7:30,10020,30,1448,3/2/2015,7:51:00,0.6,9.7,0,Fog,2,3,10,NA,3/2/2015 7:51,11088,0,30-Jul
2897,8,3/2/2015,3/2/2015 8:00,10413,0,1449,3/2/2015,8:51:00,1.7,12.9,0,Overcast,2,3,10,NA,3/2/2015 8:51,11994,0,Aug-00
2898,8,3/2/2015,3/2/2015 8:30,10550,30,1449,3/2/2015,8:51:00,1.7,12.9,0,Overcast,2,3,10,NA,3/2/2015 8:51,12184,0,30-Aug
2899,9,3/2/2015,3/2/2015 9:00,10554,0,1450,3/2/2015,9:11:00,2,16.1,0,Overcast,2,3,10,NA,3/2/2015 9:11,11954,0,Sep-00
2900,9,3/2/2015,3/2/2015 9:30,9866,30,1450,3/2/2015,9:11:00,2,16.1,0,Overcast,2,3,10,NA,3/2/2015 9:11,10845,0,30-Sep
2901,10,3/2/2015,3/2/2015 10:00,9863,0,1451,3/2/2015,10:51:00,1.7,14.5,0,Snow,2,3,10,NA,3/2/2015 10:51,9846,0,Oct-00
2902,10,3/2/2015,3/2/2015 10:30,9666,30,1451,3/2/2015,10:51:00,1.7,14.5,0,Snow,2,3,10,NA,3/2/2015 10:51,9852,0,30-Oct
2903,11,3/2/2015,3/2/2015 11:00,10008,0,1452,3/2/2015,11:51:00,1.7,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 11:51,9530,0,Nov-00
2904,11,3/2/2015,3/2/2015 11:30,10038,30,1452,3/2/2015,11:51:00,1.7,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 11:51,10074,0,30-Nov
2905,12,3/2/2015,3/2/2015 12:00,9463,0,1453,3/2/2015,12:51:00,2.2,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 12:51,10504,0,Dec-00
2906,12,3/2/2015,3/2/2015 12:30,9211,30,1453,3/2/2015,12:51:00,2.2,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 12:51,9951,0,30-Dec
2907,13,3/2/2015,3/2/2015 13:00,8808,0,1454,3/2/2015,13:51:00,2.8,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 13:51,9561,0,13-0
2908,13,3/2/2015,3/2/2015 13:30,9126,30,1454,3/2/2015,13:51:00,2.8,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 13:51,10389,0,13-30
2909,14,3/2/2015,3/2/2015 14:00,9239,0,1455,3/2/2015,14:51:00,3.3,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 14:51,10470,0,14-0
2910,14,3/2/2015,3/2/2015 14:30,9885,30,1455,3/2/2015,14:51:00,3.3,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 14:51,11252,0,14-30
2911,15,3/2/2015,3/2/2015 15:00,10365,0,1456,3/2/2015,15:51:00,3.3,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 15:51,11452,0,15-0
2912,15,3/2/2015,3/2/2015 15:30,9624,30,1456,3/2/2015,15:51:00,3.3,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 15:51,11098,0,15-30
2913,16,3/2/2015,3/2/2015 16:00,9079,0,1457,3/2/2015,16:51:00,3.3,16.1,0,Clear,2,3,10,NA,3/2/2015 16:51,10357,0,16-0
2914,16,3/2/2015,3/2/2015 16:30,8942,30,1457,3/2/2015,16:51:00,3.3,16.1,0,Clear,2,3,10,NA,3/2/2015 16:51,10076,0,16-30
2915,17,3/2/2015,3/2/2015 17:00,10329,0,1458,3/2/2015,17:51:00,2.8,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 17:51,11490,0,17-0
2916,17,3/2/2015,3/2/2015 17:30,11938,30,1458,3/2/2015,17:51:00,2.8,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 17:51,13295,0,17-30
2917,18,3/2/2015,3/2/2015 18:00,13230,0,1459,3/2/2015,18:51:00,2.2,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 18:51,14436,0,18-0
2918,18,3/2/2015,3/2/2015 18:30,13755,30,1459,3/2/2015,18:51:00,2.2,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 18:51,14985,0,18-30
2919,19,3/2/2015,3/2/2015 19:00,13535,0,1460,3/2/2015,19:51:00,1.1,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 19:51,14994,0,19-0
2920,19,3/2/2015,3/2/2015 19:30,12970,30,1460,3/2/2015,19:51:00,1.1,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 19:51,14613,0,19-30
2921,20,3/2/2015,3/2/2015 20:00,12677,0,1461,3/2/2015,20:51:00,0,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 20:51,14155,0,20-0
2922,20,3/2/2015,3/2/2015 20:30,12320,30,1461,3/2/2015,20:51:00,0,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 20:51,13834,0,20-30
2923,21,3/2/2015,3/2/2015 21:00,12433,0,1462,3/2/2015,21:51:00,-1.1,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 21:51,13398,0,21-0
2924,21,3/2/2015,3/2/2015 21:30,11592,30,1462,3/2/2015,21:51:00,-1.1,16.1,0,Partly Cloudy,2,3,10,NA,3/2/2015 21:51,12861,0,21-30
2925,22,3/2/2015,3/2/2015 22:00,11072,0,1463,3/2/2015,22:51:00,-1.7,16.1,0,Clear,2,3,10,NA,3/2/2015 22:51,12475,0,22-0
2926,22,3/2/2015,3/2/2015 22:30,9648,30,1463,3/2/2015,22:51:00,-1.7,16.1,0,Clear,2,3,10,NA,3/2/2015 22:51,10519,0,22-30
2927,23,3/2/2015,3/2/2015 23:00,8375,0,1464,3/2/2015,23:51:00,-2.2,16.1,0,Clear,2,3,10,NA,3/2/2015 23:51,8346,0,23-0
2928,23,3/2/2015,3/2/2015 23:30,6413,30,1464,3/2/2015,23:51:00,-2.2,16.1,0,Clear,2,3,10,NA,3/2/2015 23:51,6925,0,23-30
2929,0,3/3/2015,3/3/2015 0:00,5364,0,1465,3/3/2015,0:51:00,-2.2,16.1,0,Clear,3,3,10,NA,3/3/2015 0:51,5681,0,0-0
2930,0,3/3/2015,3/3/2015 0:30,3770,30,1465,3/3/2015,0:51:00,-2.2,16.1,0,Clear,3,3,10,NA,3/3/2015 0:51,4145,0,0-30
2931,1,3/3/2015,3/3/2015 1:00,2996,0,1466,3/3/2015,1:51:00,-3.3,16.1,0,Clear,3,3,10,NA,3/3/2015 1:51,3063,0,Jan-00
2932,1,3/3/2015,3/3/2015 1:30,2254,30,1466,3/3/2015,1:51:00,-3.3,16.1,0,Clear,3,3,10,NA,3/3/2015 1:51,2378,0,30-Jan
2933,2,3/3/2015,3/3/2015 2:00,1836,0,1467,3/3/2015,2:51:00,-4.4,16.1,0,Clear,3,3,10,NA,3/3/2015 2:51,1872,0,Feb-00
2934,2,3/3/2015,3/3/2015 2:30,1491,30,1467,3/3/2015,2:51:00,-4.4,16.1,0,Clear,3,3,10,NA,3/3/2015 2:51,1435,0,Feb-30
2935,3,3/3/2015,3/3/2015 3:00,1130,0,1468,3/3/2015,3:51:00,-4.4,16.1,0,Clear,3,3,10,NA,3/3/2015 3:51,1186,0,Mar-00
2936,3,3/3/2015,3/3/2015 3:30,1011,30,1468,3/3/2015,3:51:00,-4.4,16.1,0,Clear,3,3,10,NA,3/3/2015 3:51,992,0,30-Mar
2937,4,3/3/2015,3/3/2015 4:00,1068,0,1469,3/3/2015,4:51:00,-4.4,16.1,0,Clear,3,3,10,NA,3/3/2015 4:51,1056,0,Apr-00
2938,4,3/3/2015,3/3/2015 4:30,1044,30,1469,3/3/2015,4:51:00,-4.4,16.1,0,Clear,3,3,10,NA,3/3/2015 4:51,1058,0,30-Apr
2939,5,3/3/2015,3/3/2015 5:00,1341,0,1470,3/3/2015,5:51:00,-5,16.1,0,Partly Cloudy,3,3,10,NA,3/3/2015 5:51,1468,0,May-00
2940,5,3/3/2015,3/3/2015 5:30,2629,30,1470,3/3/2015,5:51:00,-5,16.1,0,Partly Cloudy,3,3,10,NA,3/3/2015 5:51,2837,0,30-May
2941,6,3/3/2015,3/3/2015 6:00,4224,0,1471,3/3/2015,6:51:00,-6.1,16.1,0,Overcast,3,3,10,NA,3/3/2015 6:51,4699,0,Jun-00
2942,6,3/3/2015,3/3/2015 6:30,7680,30,1471,3/3/2015,6:51:00,-6.1,16.1,0,Overcast,3,3,10,NA,3/3/2015 6:51,8488,0,30-Jun
2943,7,3/3/2015,3/3/2015 7:00,9518,0,1472,3/3/2015,7:51:00,-3.9,16.1,0,Overcast,3,3,10,NA,3/3/2015 7:51,10652,0,Jul-00
2944,7,3/3/2015,3/3/2015 7:30,11739,30,1472,3/3/2015,7:51:00,-3.9,16.1,0,Overcast,3,3,10,NA,3/3/2015 7:51,12647,0,30-Jul
2945,8,3/3/2015,3/3/2015 8:00,12205,0,1473,3/3/2015,8:51:00,-2.2,16.1,0,Overcast,3,3,10,NA,3/3/2015 8:51,13318,0,Aug-00
2946,8,3/3/2015,3/3/2015 8:30,12268,30,1473,3/3/2015,8:51:00,-2.2,16.1,0,Overcast,3,3,10,NA,3/3/2015 8:51,13309,0,30-Aug
2947,9,3/3/2015,3/3/2015 9:00,11715,0,1474,3/3/2015,9:51:00,-1.7,16.1,0,Overcast,3,3,10,NA,3/3/2015 9:51,12759,0,Sep-00
2948,9,3/3/2015,3/3/2015 9:30,10960,30,1474,3/3/2015,9:51:00,-1.7,16.1,0,Overcast,3,3,10,NA,3/3/2015 9:51,12309,0,30-Sep
2949,10,3/3/2015,3/3/2015 10:00,9978,0,1475,3/3/2015,10:51:00,-1.7,16.1,0,Overcast,3,3,10,NA,3/3/2015 10:51,11021,0,Oct-00
2950,10,3/3/2015,3/3/2015 10:30,9950,30,1475,3/3/2015,10:51:00,-1.7,16.1,0,Overcast,3,3,10,NA,3/3/2015 10:51,10940,0,30-Oct
2951,11,3/3/2015,3/3/2015 11:00,9485,0,1476,3/3/2015,11:51:00,-1.1,16.1,0,Overcast,3,3,10,NA,3/3/2015 11:51,10168,0,Nov-00
2952,11,3/3/2015,3/3/2015 11:30,10388,30,1476,3/3/2015,11:51:00,-1.1,16.1,0,Overcast,3,3,10,NA,3/3/2015 11:51,11104,0,30-Nov
2953,12,3/3/2015,3/3/2015 12:00,10583,0,1477,3/3/2015,12:51:00,-1.1,16.1,0,Overcast,3,3,10,NA,3/3/2015 12:51,11306,0,Dec-00
2954,12,3/3/2015,3/3/2015 12:30,10170,30,1477,3/3/2015,12:51:00,-1.1,16.1,0,Overcast,3,3,10,NA,3/3/2015 12:51,10739,0,30-Dec
